frame_idx,batch_idx,image_id,file_name,keypoint_id,pred_x,pred_y,pred_conf,gt_x,gt_y,gt_visible
780,24,780,iter_11_frame_010.png,6,406.86328125,218.69921875,0.40768963098526,376,161,1
780,24,780,iter_11_frame_010.png,7,431.82421875,193.73828125,0.33657658100128174,441,206,2
780,24,780,iter_11_frame_010.png,8,415.18359375,202.05859375,0.28414270281791687,394,191,1
780,24,780,iter_11_frame_010.png,9,423.50390625,185.41796875,0.4884199798107147,422,168,2
780,24,780,iter_11_frame_010.png,10,423.50390625,185.41796875,0.3737160563468933,370,152,1
780,24,780,iter_11_frame_010.png,11,365.26171875,260.30078125,0.2152325063943863,405,259,1
780,24,780,iter_11_frame_010.png,12,381.90234375,260.30078125,0.2746109664440155,384,244,1
780,24,780,iter_11_frame_010.png,13,381.90234375,343.50390625,0.3783581256866455,378,341,1
780,24,780,iter_11_frame_010.png,14,381.90234375,343.50390625,0.5586382150650024,354,313,1
780,24,780,iter_11_frame_010.png,15,390.22265625,401.74609375,0.4577111601829529,401,417,2
780,24,780,iter_11_frame_010.png,16,381.90234375,401.74609375,0.5571529865264893,371,386,1
781,24,781,iter_11_frame_011.png,0,415.18359375,177.09765625,0.7379084825515747,344,135,1
781,24,781,iter_11_frame_011.png,1,423.50390625,168.77734375,0.8004348278045654,349,122,1
781,24,781,iter_11_frame_011.png,2,415.18359375,168.77734375,0.8106203079223633,346,121,1
781,24,781,iter_11_frame_011.png,3,423.50390625,168.77734375,0.6398158073425293,377,125,1
781,24,781,iter_11_frame_011.png,4,415.18359375,168.77734375,0.6457879543304443,367,122,1
781,24,781,iter_11_frame_011.png,5,431.82421875,218.69921875,0.446602463722229,397,170,1
781,24,781,iter_11_frame_011.png,6,406.86328125,210.37890625,0.46604257822036743,376,164,1
781,24,781,iter_11_frame_011.png,7,406.86328125,193.73828125,0.4038797616958618,441,209,2
781,24,781,iter_11_frame_011.png,8,415.18359375,202.05859375,0.3480972349643707,394,194,1
781,24,781,iter_11_frame_011.png,9,423.50390625,185.41796875,0.4913371205329895,422,171,2
781,24,781,iter_11_frame_011.png,10,423.50390625,193.73828125,0.4308418035507202,369,155,1
781,24,781,iter_11_frame_011.png,11,365.26171875,260.30078125,0.2243058681488037,406,261,1
781,24,781,iter_11_frame_011.png,12,381.90234375,260.30078125,0.29590904712677,385,246,1
781,24,781,iter_11_frame_011.png,13,381.90234375,343.50390625,0.37547701597213745,376,342,1
781,24,781,iter_11_frame_011.png,14,381.90234375,343.50390625,0.5550589561462402,351,313,1
781,24,781,iter_11_frame_011.png,15,390.22265625,401.74609375,0.38716334104537964,401,417,2
781,24,781,iter_11_frame_011.png,16,381.90234375,401.74609375,0.4976927936077118,371,386,1
782,24,782,iter_11_frame_012.png,0,423.50390625,177.09765625,0.7355492115020752,343,139,1
782,24,782,iter_11_frame_012.png,1,423.50390625,177.09765625,0.8328762054443359,348,126,1
782,24,782,iter_11_frame_012.png,2,415.18359375,177.09765625,0.8402698040008545,345,124,1
782,24,782,iter_11_frame_012.png,3,431.82421875,168.77734375,0.6809686422348022,376,129,1
782,24,782,iter_11_frame_012.png,4,415.18359375,168.77734375,0.6976202130317688,366,126,1
782,24,782,iter_11_frame_012.png,5,431.82421875,218.69921875,0.4873476028442383,396,173,1
782,24,782,iter_11_frame_012.png,6,406.86328125,218.69921875,0.5180429816246033,375,167,1
782,24,782,iter_11_frame_012.png,7,431.82421875,193.73828125,0.41788142919540405,441,212,2
782,24,782,iter_11_frame_012.png,8,423.50390625,202.05859375,0.3946714997291565,394,196,1
782,24,782,iter_11_frame_012.png,9,423.50390625,193.73828125,0.5418640375137329,421,174,2
782,24,782,iter_11_frame_012.png,10,423.50390625,202.05859375,0.47238415479660034,369,158,1
782,24,782,iter_11_frame_012.png,11,431.82421875,227.01953125,0.2140025496482849,407,264,1
782,24,782,iter_11_frame_012.png,12,390.22265625,260.30078125,0.28516456484794617,386,249,1
782,24,782,iter_11_frame_012.png,13,390.22265625,343.50390625,0.35598519444465637,375,343,1
782,24,782,iter_11_frame_012.png,14,390.22265625,343.50390625,0.48969703912734985,349,314,1
782,24,782,iter_11_frame_012.png,15,390.22265625,410.06640625,0.3671610355377197,401,417,2
782,24,782,iter_11_frame_012.png,16,390.22265625,410.06640625,0.4779060482978821,371,386,1
783,24,783,iter_11_frame_013.png,0,415.18359375,177.09765625,0.7173801064491272,342,143,1
783,24,783,iter_11_frame_013.png,1,423.50390625,177.09765625,0.821245014667511,347,130,1
783,24,783,iter_11_frame_013.png,2,415.18359375,177.09765625,0.8390666842460632,344,128,1
783,24,783,iter_11_frame_013.png,3,431.82421875,177.09765625,0.6388266682624817,375,133,1
783,24,783,iter_11_frame_013.png,4,415.18359375,177.09765625,0.6587732434272766,365,130,1
783,24,783,iter_11_frame_013.png,5,423.50390625,218.69921875,0.42958515882492065,396,177,1
783,24,783,iter_11_frame_013.png,6,406.86328125,218.69921875,0.5130780935287476,375,170,1
783,24,783,iter_11_frame_013.png,7,406.86328125,193.73828125,0.3635203242301941,441,215,1
783,24,783,iter_11_frame_013.png,8,415.18359375,202.05859375,0.3417069911956787,394,200,1
783,24,783,iter_11_frame_013.png,9,415.18359375,202.05859375,0.4330235421657562,421,178,2
783,24,783,iter_11_frame_013.png,10,423.50390625,202.05859375,0.45016568899154663,368,161,1
783,24,783,iter_11_frame_013.png,11,431.82421875,227.01953125,0.2110183984041214,409,267,1
783,24,783,iter_11_frame_013.png,12,390.22265625,268.62109375,0.2479027509689331,387,251,1
783,24,783,iter_11_frame_013.png,13,390.22265625,343.50390625,0.327181339263916,373,345,1
783,24,783,iter_11_frame_013.png,14,390.22265625,343.50390625,0.44463908672332764,346,315,1
783,24,783,iter_11_frame_013.png,15,390.22265625,410.06640625,0.3631576895713806,401,417,2
783,24,783,iter_11_frame_013.png,16,390.22265625,410.06640625,0.36255744099617004,371,386,1
784,24,784,iter_11_frame_014.png,0,423.50390625,185.41796875,0.731829047203064,341,147,1
784,24,784,iter_11_frame_014.png,1,423.50390625,177.09765625,0.819021463394165,346,135,1
784,24,784,iter_11_frame_014.png,2,415.18359375,177.09765625,0.8232320547103882,343,133,1
784,24,784,iter_11_frame_014.png,3,431.82421875,177.09765625,0.6367617249488831,375,137,1
784,24,784,iter_11_frame_014.png,4,415.18359375,177.09765625,0.6127859950065613,364,134,1
784,24,784,iter_11_frame_014.png,5,406.86328125,218.69921875,0.4310443699359894,395,181,1
784,24,784,iter_11_frame_014.png,6,406.86328125,210.37890625,0.5208837985992432,375,174,1
784,24,784,iter_11_frame_014.png,7,406.86328125,193.73828125,0.38262903690338135,441,219,1
784,24,784,iter_11_frame_014.png,8,406.86328125,202.05859375,0.30995142459869385,394,203,1
784,24,784,iter_11_frame_014.png,9,415.18359375,202.05859375,0.4132356643676758,420,183,2
784,24,784,iter_11_frame_014.png,10,423.50390625,202.05859375,0.46870318055152893,368,165,1
784,24,784,iter_11_frame_014.png,11,373.58203125,276.94140625,0.2258690446615219,410,271,1
784,24,784,iter_11_frame_014.png,12,381.90234375,268.62109375,0.2793223261833191,388,254,1
784,24,784,iter_11_frame_014.png,13,390.22265625,343.50390625,0.35118740797042847,371,347,1
784,24,784,iter_11_frame_014.png,14,390.22265625,343.50390625,0.43388283252716064,344,316,1
784,24,784,iter_11_frame_014.png,15,390.22265625,410.06640625,0.3904101252555847,401,417,2
784,24,784,iter_11_frame_014.png,16,381.90234375,410.06640625,0.3675716817378998,371,386,1
785,24,785,iter_11_frame_015.png,0,423.50390625,193.73828125,0.7507550716400146,341,152,1
785,24,785,iter_11_frame_015.png,1,415.18359375,185.41796875,0.8084784150123596,346,140,1
785,24,785,iter_11_frame_015.png,2,415.18359375,185.41796875,0.8078492879867554,342,138,1
785,24,785,iter_11_frame_015.png,3,423.50390625,177.09765625,0.6325757503509521,374,142,1
785,24,785,iter_11_frame_015.png,4,415.18359375,177.09765625,0.5970157384872437,363,139,1
785,24,785,iter_11_frame_015.png,5,398.54296875,218.69921875,0.42930155992507935,395,185,1
785,24,785,iter_11_frame_015.png,6,406.86328125,210.37890625,0.48682868480682373,374,178,1
785,24,785,iter_11_frame_015.png,7,406.86328125,193.73828125,0.3843107223510742,440,224,1
785,24,785,iter_11_frame_015.png,8,406.86328125,210.37890625,0.33054304122924805,394,207,1
785,24,785,iter_11_frame_015.png,9,415.18359375,202.05859375,0.4560616612434387,420,188,2
785,24,785,iter_11_frame_015.png,10,415.18359375,202.05859375,0.464673787355423,368,170,1
785,24,785,iter_11_frame_015.png,11,373.58203125,276.94140625,0.2531129717826843,411,274,1
785,24,785,iter_11_frame_015.png,12,390.22265625,260.30078125,0.2880086898803711,388,258,1
785,24,785,iter_11_frame_015.png,13,390.22265625,343.50390625,0.3540745973587036,369,348,1
785,24,785,iter_11_frame_015.png,14,390.22265625,343.50390625,0.4614024758338928,341,317,1
785,24,785,iter_11_frame_015.png,15,390.22265625,410.06640625,0.4021602272987366,401,417,2
785,24,785,iter_11_frame_015.png,16,381.90234375,410.06640625,0.4133272171020508,371,386,1
786,24,786,iter_11_frame_016.png,0,423.50390625,202.05859375,0.7807879447937012,340,157,1
786,24,786,iter_11_frame_016.png,1,423.50390625,193.73828125,0.8141458034515381,345,145,1
786,24,786,iter_11_frame_016.png,2,415.18359375,193.73828125,0.8312978744506836,341,143,1
786,24,786,iter_11_frame_016.png,3,431.82421875,185.41796875,0.694271445274353,373,147,1
786,24,786,iter_11_frame_016.png,4,415.18359375,185.41796875,0.6732904314994812,362,144,1
786,24,786,iter_11_frame_016.png,5,415.18359375,218.69921875,0.4192463755607605,394,190,1
786,24,786,iter_11_frame_016.png,6,406.86328125,218.69921875,0.4792839288711548,374,183,1
786,24,786,iter_11_frame_016.png,7,423.50390625,210.37890625,0.3540804386138916,440,229,1
786,24,786,iter_11_frame_016.png,8,415.18359375,210.37890625,0.2979666590690613,394,212,1
786,24,786,iter_11_frame_016.png,9,423.50390625,210.37890625,0.5064045786857605,420,193,2
786,24,786,iter_11_frame_016.png,10,423.50390625,210.37890625,0.45732495188713074,367,174,1
786,24,786,iter_11_frame_016.png,11,406.86328125,276.94140625,0.25589361786842346,412,279,1
786,24,786,iter_11_frame_016.png,12,406.86328125,276.94140625,0.2790694236755371,389,262,1
786,24,786,iter_11_frame_016.png,13,390.22265625,343.50390625,0.39396268129348755,367,350,1
786,24,786,iter_11_frame_016.png,14,390.22265625,343.50390625,0.4628102481365204,339,317,1
786,24,786,iter_11_frame_016.png,15,390.22265625,410.06640625,0.4362766444683075,401,417,2
786,24,786,iter_11_frame_016.png,16,381.90234375,410.06640625,0.41524362564086914,371,386,1
787,24,787,iter_11_frame_017.png,0,415.18359375,202.05859375,0.7606501579284668,339,163,1
787,24,787,iter_11_frame_017.png,1,423.50390625,202.05859375,0.7763622999191284,344,150,1
787,24,787,iter_11_frame_017.png,2,415.18359375,193.73828125,0.792789101600647,340,148,1
787,24,787,iter_11_frame_017.png,3,431.82421875,185.41796875,0.6632508635520935,372,153,1
787,24,787,iter_11_frame_017.png,4,415.18359375,193.73828125,0.6371761560440063,361,149,1
787,24,787,iter_11_frame_017.png,5,431.82421875,218.69921875,0.4068814516067505,394,195,1
787,24,787,iter_11_frame_017.png,6,406.86328125,210.37890625,0.4861549139022827,374,188,1
787,24,787,iter_11_frame_017.png,7,406.86328125,202.05859375,0.3808881342411041,439,234,1
787,24,787,iter_11_frame_017.png,8,406.86328125,210.37890625,0.2919122576713562,394,216,1
787,24,787,iter_11_frame_017.png,9,415.18359375,210.37890625,0.592971920967102,419,199,2
787,24,787,iter_11_frame_017.png,10,423.50390625,210.37890625,0.5469286441802979,367,179,1
787,24,787,iter_11_frame_017.png,11,406.86328125,276.94140625,0.26723337173461914,413,283,1
787,24,787,iter_11_frame_017.png,12,398.54296875,268.62109375,0.3122016191482544,390,266,1
787,24,787,iter_11_frame_017.png,13,390.22265625,343.50390625,0.34064653515815735,365,352,1
787,24,787,iter_11_frame_017.png,14,390.22265625,343.50390625,0.43677714467048645,336,319,1
787,24,787,iter_11_frame_017.png,15,390.22265625,410.06640625,0.4177429676055908,401,417,2
787,24,787,iter_11_frame_017.png,16,381.90234375,410.06640625,0.431721955537796,371,386,1
788,24,788,iter_11_frame_018.png,0,415.18359375,210.37890625,0.7720310688018799,338,168,1
788,24,788,iter_11_frame_018.png,1,423.50390625,202.05859375,0.8026779294013977,343,156,1
788,24,788,iter_11_frame_018.png,2,415.18359375,202.05859375,0.8252177238464355,340,154,1
788,24,788,iter_11_frame_018.png,3,431.82421875,193.73828125,0.6052331328392029,371,158,1
788,24,788,iter_11_frame_018.png,4,415.18359375,202.05859375,0.64304119348526,361,154,1
788,24,788,iter_11_frame_018.png,5,398.54296875,218.69921875,0.3183431029319763,393,201,1
788,24,788,iter_11_frame_018.png,6,398.54296875,235.33984375,0.42178791761398315,373,192,1
788,24,788,iter_11_frame_018.png,7,431.82421875,218.69921875,0.24980778992176056,439,239,1
788,24,788,iter_11_frame_018.png,8,406.86328125,235.33984375,0.2516806125640869,394,221,1
788,24,788,iter_11_frame_018.png,9,415.18359375,210.37890625,0.49632495641708374,418,204,2
788,24,788,iter_11_frame_018.png,10,415.18359375,210.37890625,0.4435208737850189,366,184,1
788,24,788,iter_11_frame_018.png,11,431.82421875,260.30078125,0.18842431902885437,414,288,1
788,24,788,iter_11_frame_018.png,12,398.54296875,260.30078125,0.2343987375497818,390,270,1
788,24,788,iter_11_frame_018.png,13,390.22265625,343.50390625,0.2696986198425293,363,354,1
788,24,788,iter_11_frame_018.png,14,390.22265625,343.50390625,0.39397481083869934,334,320,1
788,24,788,iter_11_frame_018.png,15,398.54296875,410.06640625,0.3488987982273102,401,417,2
788,24,788,iter_11_frame_018.png,16,390.22265625,410.06640625,0.35901159048080444,371,386,1
789,24,789,iter_11_frame_019.png,0,415.18359375,210.37890625,0.7945674657821655,337,174,1
789,24,789,iter_11_frame_019.png,1,415.18359375,210.37890625,0.8495849370956421,342,162,1
789,24,789,iter_11_frame_019.png,2,415.18359375,210.37890625,0.8606184720993042,339,160,1
789,24,789,iter_11_frame_019.png,3,423.50390625,202.05859375,0.6679544448852539,370,164,1
789,24,789,iter_11_frame_019.png,4,406.86328125,210.37890625,0.7170778512954712,360,160,1
789,24,789,iter_11_frame_019.png,5,431.82421875,251.98046875,0.34399300813674927,392,206,1
789,24,789,iter_11_frame_019.png,6,398.54296875,243.66015625,0.47188591957092285,373,197,1
789,24,789,iter_11_frame_019.png,7,431.82421875,243.66015625,0.27766555547714233,439,244,1
789,24,789,iter_11_frame_019.png,8,398.54296875,243.66015625,0.2525162994861603,394,225,1
789,24,789,iter_11_frame_019.png,9,423.50390625,218.69921875,0.4873017370700836,418,210,2
789,24,789,iter_11_frame_019.png,10,415.18359375,218.69921875,0.3805875778198242,366,189,1
789,24,789,iter_11_frame_019.png,11,431.82421875,326.86328125,0.19679172337055206,415,293,1
789,24,789,iter_11_frame_019.png,12,373.58203125,351.82421875,0.25673115253448486,391,275,1
789,24,789,iter_11_frame_019.png,13,390.22265625,343.50390625,0.24326254427433014,362,356,1
789,24,789,iter_11_frame_019.png,14,390.22265625,376.78515625,0.3230438232421875,332,321,1
789,24,789,iter_11_frame_019.png,15,390.22265625,401.74609375,0.2666453421115875,401,417,1
789,24,789,iter_11_frame_019.png,16,390.22265625,410.06640625,0.32568538188934326,371,386,1
790,24,790,iter_11_frame_020.png,0,415.18359375,210.37890625,0.7803022861480713,337,180,1
790,24,790,iter_11_frame_020.png,1,423.50390625,210.37890625,0.8416715860366821,341,168,1
790,24,790,iter_11_frame_020.png,2,415.18359375,210.37890625,0.8578575849533081,338,166,1
790,24,790,iter_11_frame_020.png,3,423.50390625,210.37890625,0.6417178511619568,369,170,1
790,24,790,iter_11_frame_020.png,4,406.86328125,210.37890625,0.7084463834762573,359,166,1
790,24,790,iter_11_frame_020.png,5,440.14453125,268.62109375,0.4083549976348877,392,212,1
790,24,790,iter_11_frame_020.png,6,398.54296875,243.66015625,0.46625813841819763,373,203,1
790,24,790,iter_11_frame_020.png,7,431.82421875,243.66015625,0.279171884059906,439,249,1
790,24,790,iter_11_frame_020.png,8,398.54296875,243.66015625,0.28135251998901367,394,230,1
790,24,790,iter_11_frame_020.png,9,415.18359375,227.01953125,0.5011479258537292,417,216,2
790,24,790,iter_11_frame_020.png,10,415.18359375,227.01953125,0.43655136227607727,365,194,1
790,24,790,iter_11_frame_020.png,11,440.14453125,351.82421875,0.22413437068462372,416,298,1
790,24,790,iter_11_frame_020.png,12,373.58203125,351.82421875,0.218299001455307,392,279,1
790,24,790,iter_11_frame_020.png,13,381.90234375,385.10546875,0.16283321380615234,360,357,1
790,24,790,iter_11_frame_020.png,14,390.22265625,343.50390625,0.18862128257751465,331,322,1
790,24,790,iter_11_frame_020.png,15,431.82421875,251.98046875,0.18270033597946167,401,417,1
790,24,790,iter_11_frame_020.png,16,390.22265625,410.06640625,0.16628015041351318,371,386,1
791,24,791,iter_11_frame_021.png,0,415.18359375,235.33984375,0.7966728210449219,336,186,1
791,24,791,iter_11_frame_021.png,1,423.50390625,218.69921875,0.8352516889572144,340,174,1
791,24,791,iter_11_frame_021.png,2,415.18359375,218.69921875,0.851972222328186,337,172,1
791,24,791,iter_11_frame_021.png,3,423.50390625,210.37890625,0.6765780448913574,368,176,1
791,24,791,iter_11_frame_021.png,4,406.86328125,210.37890625,0.7180067300796509,358,172,1
791,24,791,iter_11_frame_021.png,5,440.14453125,276.94140625,0.46655020117759705,391,217,1
791,24,791,iter_11_frame_021.png,6,390.22265625,243.66015625,0.4889147877693176,372,208,1
791,24,791,iter_11_frame_021.png,7,431.82421875,243.66015625,0.3418687582015991,438,254,1
791,24,791,iter_11_frame_021.png,8,398.54296875,243.66015625,0.3254176378250122,394,235,1
791,24,791,iter_11_frame_021.png,9,415.18359375,235.33984375,0.5576424598693848,417,222,2
791,24,791,iter_11_frame_021.png,10,423.50390625,235.33984375,0.5432655811309814,365,199,1
791,24,791,iter_11_frame_021.png,11,431.82421875,343.50390625,0.22674883902072906,417,303,1
791,24,791,iter_11_frame_021.png,12,373.58203125,351.82421875,0.1552715003490448,393,284,1
791,24,791,iter_11_frame_021.png,13,373.58203125,243.66015625,0.17614209651947021,359,358,1
791,24,791,iter_11_frame_021.png,14,390.22265625,243.66015625,0.19187548756599426,329,322,1
791,24,791,iter_11_frame_021.png,15,431.82421875,251.98046875,0.20610322058200836,401,417,1
791,24,791,iter_11_frame_021.png,16,390.22265625,401.74609375,0.13169100880622864,371,386,1
792,24,792,iter_11_frame_022.png,0,415.18359375,235.33984375,0.7930325865745544,335,192,1
792,24,792,iter_11_frame_022.png,1,415.18359375,218.69921875,0.8036534190177917,340,180,1
792,24,792,iter_11_frame_022.png,2,415.18359375,218.69921875,0.8135506510734558,336,178,1
792,24,792,iter_11_frame_022.png,3,423.50390625,218.69921875,0.6727743148803711,368,182,1
792,24,792,iter_11_frame_022.png,4,406.86328125,218.69921875,0.6909869909286499,357,178,1
792,24,792,iter_11_frame_022.png,5,440.14453125,276.94140625,0.5017890334129333,391,223,1
792,24,792,iter_11_frame_022.png,6,390.22265625,243.66015625,0.47550714015960693,372,213,1
792,24,792,iter_11_frame_022.png,7,431.82421875,243.66015625,0.369723916053772,438,260,1
792,24,792,iter_11_frame_022.png,8,406.86328125,243.66015625,0.36078304052352905,394,239,1
792,24,792,iter_11_frame_022.png,9,415.18359375,243.66015625,0.5773162245750427,416,228,2
792,24,792,iter_11_frame_022.png,10,423.50390625,243.66015625,0.5449642539024353,365,204,1
792,24,792,iter_11_frame_022.png,11,440.14453125,351.82421875,0.21359682083129883,418,308,1
792,24,792,iter_11_frame_022.png,12,406.86328125,285.26171875,0.1386786550283432,394,288,1
792,24,792,iter_11_frame_022.png,13,373.58203125,243.66015625,0.19191081821918488,357,360,1
792,24,792,iter_11_frame_022.png,14,390.22265625,243.66015625,0.1878625899553299,328,323,1
792,24,792,iter_11_frame_022.png,15,390.22265625,243.66015625,0.21114538609981537,401,417,1
792,24,792,iter_11_frame_022.png,16,448.46484375,260.30078125,0.16400985419750214,371,386,1
793,24,793,iter_11_frame_023.png,0,415.18359375,235.33984375,0.8311514854431152,334,198,1
793,24,793,iter_11_frame_023.png,1,415.18359375,227.01953125,0.8214860558509827,339,186,1
793,24,793,iter_11_frame_023.png,2,415.18359375,227.01953125,0.8218472003936768,335,184,1
793,24,793,iter_11_frame_023.png,3,431.82421875,218.69921875,0.6966423988342285,367,189,1
793,24,793,iter_11_frame_023.png,4,415.18359375,227.01953125,0.6817685961723328,356,184,1
793,24,793,iter_11_frame_023.png,5,440.14453125,276.94140625,0.5324108600616455,390,229,1
793,24,793,iter_11_frame_023.png,6,381.90234375,243.66015625,0.4851715564727783,372,219,1
793,24,793,iter_11_frame_023.png,7,440.14453125,268.62109375,0.3459572196006775,438,265,1
793,24,793,iter_11_frame_023.png,8,406.86328125,268.62109375,0.3250708281993866,394,244,1
793,24,793,iter_11_frame_023.png,9,415.18359375,243.66015625,0.5810144543647766,415,234,2
793,24,793,iter_11_frame_023.png,10,415.18359375,243.66015625,0.514419436454773,364,209,1
793,24,793,iter_11_frame_023.png,11,465.10546875,351.82421875,0.2056715190410614,419,313,1
793,24,793,iter_11_frame_023.png,12,373.58203125,351.82421875,0.12539564073085785,395,293,1
793,24,793,iter_11_frame_023.png,13,373.58203125,243.66015625,0.16862605512142181,356,361,1
793,24,793,iter_11_frame_023.png,14,390.22265625,243.66015625,0.17287662625312805,327,324,1
793,24,793,iter_11_frame_023.png,15,431.82421875,251.98046875,0.20767103135585785,401,417,1
793,24,793,iter_11_frame_023.png,16,448.46484375,260.30078125,0.15406398475170135,371,386,1
794,24,794,iter_11_frame_024.png,0,406.86328125,243.66015625,0.8397419452667236,333,205,1
794,24,794,iter_11_frame_024.png,1,415.18359375,235.33984375,0.8327637910842896,338,193,1
794,24,794,iter_11_frame_024.png,2,406.86328125,235.33984375,0.8195527791976929,334,190,1
794,24,794,iter_11_frame_024.png,3,423.50390625,227.01953125,0.6439231038093567,366,195,1
794,24,794,iter_11_frame_024.png,4,406.86328125,235.33984375,0.6601351499557495,355,190,1
794,24,794,iter_11_frame_024.png,5,440.14453125,276.94140625,0.5114273428916931,390,235,1
794,24,794,iter_11_frame_024.png,6,390.22265625,268.62109375,0.4737587571144104,371,224,1
794,24,794,iter_11_frame_024.png,7,431.82421875,268.62109375,0.352708101272583,438,270,1
794,24,794,iter_11_frame_024.png,8,398.54296875,268.62109375,0.3430277407169342,394,248,1
794,24,794,iter_11_frame_024.png,9,415.18359375,243.66015625,0.5812288522720337,415,240,2
794,24,794,iter_11_frame_024.png,10,415.18359375,243.66015625,0.5066066980361938,363,214,1
794,24,794,iter_11_frame_024.png,11,465.10546875,351.82421875,0.16415555775165558,419,318,1
794,24,794,iter_11_frame_024.png,12,373.58203125,351.82421875,0.12334439903497696,395,297,1
794,24,794,iter_11_frame_024.png,13,373.58203125,243.66015625,0.17166343331336975,356,362,1
794,24,794,iter_11_frame_024.png,14,390.22265625,243.66015625,0.16881786286830902,326,325,1
794,24,794,iter_11_frame_024.png,15,423.50390625,251.98046875,0.2284100353717804,401,417,1
794,24,794,iter_11_frame_024.png,16,415.18359375,260.30078125,0.16198395192623138,371,386,1
795,24,795,iter_11_frame_025.png,0,415.18359375,243.66015625,0.7992228269577026,332,211,1
795,24,795,iter_11_frame_025.png,1,415.18359375,243.66015625,0.8122850060462952,337,199,1
795,24,795,iter_11_frame_025.png,2,415.18359375,243.66015625,0.8187541961669922,334,196,1
795,24,795,iter_11_frame_025.png,3,431.82421875,243.66015625,0.6062624454498291,365,201,1
795,24,795,iter_11_frame_025.png,4,415.18359375,243.66015625,0.6425583958625793,354,196,1
795,24,795,iter_11_frame_025.png,5,440.14453125,276.94140625,0.48029428720474243,389,240,1
795,24,795,iter_11_frame_025.png,6,373.58203125,268.62109375,0.4445956349372864,371,230,1
795,24,795,iter_11_frame_025.png,7,431.82421875,268.62109375,0.39583730697631836,438,275,1
795,24,795,iter_11_frame_025.png,8,390.22265625,268.62109375,0.34554624557495117,395,253,1
795,24,795,iter_11_frame_025.png,9,415.18359375,260.30078125,0.5914293527603149,414,245,2
795,24,795,iter_11_frame_025.png,10,415.18359375,268.62109375,0.5152909755706787,363,219,1
795,24,795,iter_11_frame_025.png,11,440.14453125,343.50390625,0.1948316991329193,420,323,1
795,24,795,iter_11_frame_025.png,12,381.90234375,351.82421875,0.1329408437013626,396,302,1
795,24,795,iter_11_frame_025.png,13,373.58203125,243.66015625,0.17285652458667755,355,363,1
795,24,795,iter_11_frame_025.png,14,390.22265625,243.66015625,0.21367745101451874,325,325,1
795,24,795,iter_11_frame_025.png,15,390.22265625,251.98046875,0.23543767631053925,401,417,1
795,24,795,iter_11_frame_025.png,16,448.46484375,285.26171875,0.1519489288330078,371,386,1
796,24,796,iter_11_frame_026.png,0,415.18359375,251.98046875,0.7678942680358887,332,217,1
796,24,796,iter_11_frame_026.png,1,415.18359375,251.98046875,0.7806229591369629,337,205,1
796,24,796,iter_11_frame_026.png,2,406.86328125,243.66015625,0.7920396327972412,333,202,1
796,24,796,iter_11_frame_026.png,3,423.50390625,251.98046875,0.6144511103630066,364,207,1
796,24,796,iter_11_frame_026.png,4,406.86328125,251.98046875,0.6141254901885986,354,202,1
796,24,796,iter_11_frame_026.png,5,431.82421875,276.94140625,0.4677653908729553,389,246,1
796,24,796,iter_11_frame_026.png,6,381.90234375,268.62109375,0.4272274374961853,371,235,1
796,24,796,iter_11_frame_026.png,7,431.82421875,268.62109375,0.40928536653518677,437,280,1
796,24,796,iter_11_frame_026.png,8,390.22265625,268.62109375,0.3481573462486267,394,257,1
796,24,796,iter_11_frame_026.png,9,415.18359375,268.62109375,0.6169549226760864,413,251,2
796,24,796,iter_11_frame_026.png,10,415.18359375,268.62109375,0.513319730758667,363,224,1
796,24,796,iter_11_frame_026.png,11,440.14453125,343.50390625,0.1696590781211853,420,329,1
796,24,796,iter_11_frame_026.png,12,390.22265625,285.26171875,0.11764563620090485,396,306,1
796,24,796,iter_11_frame_026.png,13,390.22265625,251.98046875,0.18661318719387054,355,364,1
796,24,796,iter_11_frame_026.png,14,390.22265625,243.66015625,0.19526004791259766,325,325,1
796,24,796,iter_11_frame_026.png,15,415.18359375,251.98046875,0.24312353134155273,401,417,1
796,24,796,iter_11_frame_026.png,16,406.86328125,260.30078125,0.16796304285526276,371,386,1
797,24,797,iter_11_frame_027.png,0,415.18359375,260.30078125,0.7359294295310974,331,223,1
797,24,797,iter_11_frame_027.png,1,415.18359375,251.98046875,0.769972026348114,336,211,1
797,24,797,iter_11_frame_027.png,2,406.86328125,251.98046875,0.7896321415901184,333,208,1
797,24,797,iter_11_frame_027.png,3,423.50390625,251.98046875,0.662207305431366,364,213,1
797,24,797,iter_11_frame_027.png,4,406.86328125,251.98046875,0.6150057911872864,353,207,1
797,24,797,iter_11_frame_027.png,5,431.82421875,276.94140625,0.4198978841304779,388,252,1
797,24,797,iter_11_frame_027.png,6,381.90234375,268.62109375,0.38193845748901367,370,240,1
797,24,797,iter_11_frame_027.png,7,431.82421875,268.62109375,0.3739519715309143,437,285,1
797,24,797,iter_11_frame_027.png,8,390.22265625,268.62109375,0.3159143328666687,394,261,1
797,24,797,iter_11_frame_027.png,9,415.18359375,268.62109375,0.6588725447654724,413,256,2
797,24,797,iter_11_frame_027.png,10,415.18359375,268.62109375,0.5349419116973877,362,229,1
797,24,797,iter_11_frame_027.png,11,440.14453125,351.82421875,0.12776346504688263,421,334,1
797,24,797,iter_11_frame_027.png,12,298.69921875,435.02734375,0.1199081689119339,397,311,1
797,24,797,iter_11_frame_027.png,13,381.90234375,243.66015625,0.17046698927879333,355,365,1
